"","oppteam","season","team","id","pred","matchups","team.survscores","opp.survscores","powscore1","powscore2","opp.powscore1","opp.powscore2","sos.x","rpi.x","rank.x","sos.y","rpi.y","rank.y","winperlastq.x","winperlastq.y","orank.x","orank.y"
"942","1329","2015","1264","2015_1264_1329",0.5,"1264_1329",0.498440418121308,0.496446661069125,0.966070499181888,-0.678655542491562,-0.248166286318697,0.129644798839225,0.4615,0.5038,275,0.5796,0.5716,17,0.777777777777778,0.142857142857143,184,25
"943","1329","2015","1125","2015_1125_1329",0.5,"1125_1329",0.47087649165919,0.496446661069125,-0.456557682164201,2.37008279058229,-0.248166286318697,0.129644798839225,0.4703,0.5324,247,0.5796,0.5716,17,1,0.142857142857143,145,25
"944","1329","2015","1107","2015_1107_1329",0.5,"1107_1329",0.428548144119537,0.496446661069125,-0.0771664513996507,-0.138047179911353,-0.248166286318697,0.129644798839225,0.4572,0.5352,287,0.5796,0.5716,17,0.875,0.142857142857143,222.5,25
"945","1329","2015","1173","2015_1173_1329",0.5,"1173_1329",0.461230687981209,0.496446661069125,0.295008829669677,-0.0466472585389268,-0.248166286318697,0.129644798839225,0.5273,0.592,93,0.5796,0.5716,17,0.7,0.142857142857143,57,25
"946","1329","2015","1261","2015_1261_1329",0.5,"1261_1329",0.474663323890384,0.496446661069125,1.65338842249079,0.494624896029574,-0.248166286318697,0.129644798839225,0.535,0.5658,86,0.5796,0.5716,17,0.625,0.142857142857143,35,25
"947","1332","2015","1268","2015_1268_1332",0.5,"1268_1332",0.433169977437812,0.462993297516657,0.558514416298682,0.190755600434258,0.589906984854231,1.55261178689809,0.5609,0.6262,45,0.5619,0.5977,41,0.875,0.777777777777778,46,148
"948","1332","2015","1248","2015_1248_1332",0.5,"1248_1332",0.502483625097725,0.462993297516657,-0.707717344348208,1.63927757772201,0.589906984854231,1.55261178689809,0.489,0.5228,181,0.5619,0.5977,41,0.75,0.777777777777778,313,148
"949","1332","2015","1208","2015_1208_1332",0.5,"1208_1332",0.478554998497714,0.462993297516657,1.17966368387909,-0.930259415717173,0.589906984854231,1.55261178689809,0.5632,0.582,39,0.5619,0.5977,41,0.555555555555556,0.777777777777778,176,148
"950","1332","2015","1214","2015_1214_1332",0.5,"1214_1332",0.514359011319972,0.462993297516657,1.15986006629054,-0.97455023030369,0.589906984854231,1.55261178689809,0.4346,0.4569,331,0.5619,0.5977,41,0.666666666666667,0.777777777777778,266.5,148
"951","1332","2015","1323","2015_1323_1332",0.5,"1323_1332",0.43072350843805,0.462993297516657,0.676936335924525,2.19940053305133,0.589906984854231,1.55261178689809,0.5435,0.616,77,0.5619,0.5977,41,0.875,0.777777777777778,47.5,148
"952","1332","2015","1112","2015_1112_1332",0.5,"1112_1332",0.389994664128782,0.462993297516657,2.7115223883102,-0.0637961053194179,0.589906984854231,1.55261178689809,0.5713,0.6631,23,0.5619,0.5977,41,1,0.777777777777778,39.5,148
"953","1332","2015","1125","2015_1125_1332",0.5,"1125_1332",0.47087649165919,0.462993297516657,-0.456557682164201,2.37008279058229,0.589906984854231,1.55261178689809,0.4703,0.5324,247,0.5619,0.5977,41,1,0.777777777777778,145,148
"954","1332","2015","1207","2015_1207_1332",0.5,"1207_1332",0.486450298708187,0.462993297516657,1.09740287719466,-0.490764857906045,0.589906984854231,1.55261178689809,0.5883,0.6036,11,0.5619,0.5977,41,0.714285714285714,0.777777777777778,55.5,148
"955","1332","2015","1320","2015_1320_1332",0.5,"1320_1332",0.369877394601694,0.462993297516657,-0.845576888676535,0.856976632910695,0.589906984854231,1.55261178689809,0.5167,0.6222,115,0.5619,0.5977,41,0.875,0.777777777777778,75.5,148
"956","1332","2015","1329","2015_1329_1332",0.5,"1329_1332",0.496446661069125,0.462993297516657,-0.248166286318697,0.129644798839225,0.589906984854231,1.55261178689809,0.5796,0.5716,17,0.5619,0.5977,41,0.142857142857143,0.777777777777778,25,148
"957","1332","2015","1186","2015_1186_1332",0.5,"1186_1332",0.472624387727066,0.462993297516657,0.533470752803599,2.38949171484468,0.589906984854231,1.55261178689809,0.4792,0.5557,212,0.5619,0.5977,41,0.727272727272727,0.777777777777778,243.5,148
"958","1332","2015","1173","2015_1173_1332",0.5,"1173_1332",0.461230687981209,0.462993297516657,0.295008829669677,-0.0466472585389268,0.589906984854231,1.55261178689809,0.5273,0.592,93,0.5619,0.5977,41,0.7,0.777777777777778,57,148
"959","1332","2015","1242","2015_1242_1332",0.5,"1242_1332",0.457548637810785,0.462993297516657,1.56240534875969,-0.46204720586541,0.589906984854231,1.55261178689809,0.6269,0.6687,1,0.5619,0.5977,41,0.6,0.777777777777778,11,148
"960","1332","2015","1279","2015_1279_1332",0.5,"1279_1332",0.486864249818712,0.462993297516657,1.30925191979318,0.289000926251174,0.589906984854231,1.55261178689809,0.5546,0.5654,52,0.5619,0.5977,41,0.444444444444444,0.777777777777778,92,148
"961","1332","2015","1153","2015_1153_1332",0.5,"1153_1332",0.476091202991438,0.462993297516657,-0.103133647879918,-0.411569620604073,0.589906984854231,1.55261178689809,0.5516,0.5828,60,0.5619,0.5977,41,0.625,0.777777777777778,78,148
"962","1332","2015","1217","2015_1217_1332",0.5,"1217_1332",0.458701868355348,0.462993297516657,0.288370004770286,-0.833186945346294,0.589906984854231,1.55261178689809,0.5064,0.5697,137,0.5619,0.5977,41,0.777777777777778,0.777777777777778,240.5,148
"963","1332","2015","1124","2015_1124_1332",0.5,"1124_1332",0.471154450051783,0.462993297516657,1.06376794234117,0.367713115153114,0.589906984854231,1.55261178689809,0.6022,0.6299,3,0.5619,0.5977,41,0.666666666666667,0.777777777777778,36.5,148
"964","1332","2015","1140","2015_1140_1332",0.5,"1140_1332",0.468356399876197,0.462993297516657,2.13870637864237,1.17989553392214,0.589906984854231,1.55261178689809,0.5451,0.5848,74,0.5619,0.5977,41,0.875,0.777777777777778,31.5,148
"965","1332","2015","1308","2015_1308_1332",0.5,"1308_1332",0.446493732334445,0.462993297516657,1.25607396754015,-1.03051784002964,0.589906984854231,1.55261178689809,0.4759,0.5333,223,0.5619,0.5977,41,1,0.777777777777778,125.5,148
"966","1332","2015","1235","2015_1235_1332",0.5,"1235_1332",0.471921138879997,0.462993297516657,1.31227403994627,1.74702387592936,0.589906984854231,1.55261178689809,0.5916,0.6353,6,0.5619,0.5977,41,0.8,0.777777777777778,113,148
"967","1332","2015","1209","2015_1209_1332",0.5,"1209_1332",0.478834131968684,0.462993297516657,0.710188113632942,-0.178009116933828,0.589906984854231,1.55261178689809,0.4998,0.5695,150,0.5619,0.5977,41,0.888888888888889,0.777777777777778,227,148
"968","1332","2015","1234","2015_1234_1332",0.5,"1234_1332",0.475978163832279,0.462993297516657,1.30340353332211,-0.0779598426522309,0.589906984854231,1.55261178689809,0.566,0.5782,34,0.5619,0.5977,41,0.666666666666667,0.777777777777778,88,148
"969","1332","2015","1129","2015_1129_1332",0.5,"1129_1332",0.448516258296998,0.462993297516657,-0.358778066940572,1.91604235108864,0.589906984854231,1.55261178689809,0.5154,0.5798,117,0.5619,0.5977,41,0.777777777777778,0.777777777777778,150,148
"970","1332","2015","1318","2015_1318_1332",0.5,"1318_1332",0.494404441078703,0.462993297516657,0.0206782355697216,-0.260035669644553,0.589906984854231,1.55261178689809,0.4891,0.5434,180,0.5619,0.5977,41,0.777777777777778,0.777777777777778,107,148
"971","1332","2015","1107","2015_1107_1332",0.5,"1107_1332",0.428548144119537,0.462993297516657,-0.0771664513996507,-0.138047179911353,0.589906984854231,1.55261178689809,0.4572,0.5352,287,0.5619,0.5977,41,0.875,0.777777777777778,222.5,148
"972","1332","2015","1264","2015_1264_1332",0.5,"1264_1332",0.498440418121308,0.462993297516657,0.966070499181888,-0.678655542491562,0.589906984854231,1.55261178689809,0.4615,0.5038,275,0.5619,0.5977,41,0.777777777777778,0.777777777777778,184,148
"973","1332","2015","1301","2015_1301_1332",0.5,"1301_1332",0.493559352006513,0.462993297516657,0.898160533039626,0.636889839837466,0.589906984854231,1.55261178689809,0.5898,0.5799,9,0.5619,0.5977,41,0.75,0.777777777777778,79.5,148
"974","1332","2015","1295","2015_1295_1332",0.5,"1295_1332",0.485609924397519,0.462993297516657,-0.650036047359359,0.411625075831055,0.589906984854231,1.55261178689809,0.4662,0.5392,260,0.5619,0.5977,41,0.75,0.777777777777778,73,148
"975","1332","2015","1277","2015_1277_1332",0.5,"1277_1332",0.485780566598052,0.462993297516657,0.539469545370313,1.58914645892991,0.589906984854231,1.55261178689809,0.5906,0.607,7,0.5619,0.5977,41,0.7,0.777777777777778,5,148
"976","1332","2015","1172","2015_1172_1332",0.5,"1172_1332",0.437307898220389,0.462993297516657,0.378383441895954,3.76750111422477,0.589906984854231,1.55261178689809,0.5237,0.5866,103,0.5619,0.5977,41,0.888888888888889,0.777777777777778,66,148
"977","1332","2015","1326","2015_1326_1332",0.5,"1326_1332",0.483707773214145,0.462993297516657,1.38974336062902,1.47543126838733,0.589906984854231,1.55261178689809,0.5482,0.5798,69,0.5619,0.5977,41,0.5,0.777777777777778,32,148
"978","1332","2015","1261","2015_1261_1332",0.5,"1261_1332",0.474663323890384,0.462993297516657,1.65338842249079,0.494624896029574,0.589906984854231,1.55261178689809,0.535,0.5658,86,0.5619,0.5977,41,0.625,0.777777777777778,35,148
"979","1332","2015","1116","2015_1116_1332",0.5,"1116_1332",0.448679247427482,0.462993297516657,2.1837307868438,0.880016327631489,0.589906984854231,1.55261178689809,0.5617,0.6123,42,0.5619,0.5977,41,0.7,0.777777777777778,121,148
"980","1332","2015","1211","2015_1211_1332",0.5,"1211_1332",0.320023408466506,0.462993297516657,1.53699124077782,1.59611923367714,0.589906984854231,1.55261178689809,0.5452,0.643,72,0.5619,0.5977,41,0.888888888888889,0.777777777777778,13.5,148
"981","1332","2015","1231","2015_1231_1332",0.5,"1231_1332",0.496890278732554,0.462993297516657,0.62494298798475,2.33357488862919,0.589906984854231,1.55261178689809,0.5687,0.5652,27,0.5619,0.5977,41,0.375,0.777777777777778,200.5,148
"982","1332","2015","1139","2015_1139_1332",0.5,"1139_1332",0.483752334873705,0.462993297516657,1.31979984443973,-0.0345659095958911,0.589906984854231,1.55261178689809,0.5672,0.5932,30,0.5619,0.5977,41,0.5,0.777777777777778,43,148
"983","1332","2015","1314","2015_1314_1332",0.5,"1314_1332",0.479196948853885,0.462993297516657,2.56831517995003,0.362553786129861,0.589906984854231,1.55261178689809,0.6129,0.6273,2,0.5619,0.5977,41,0.545454545454545,0.777777777777778,1,148
"984","1332","2015","1181","2015_1181_1332",0.5,"1181_1332",0.365445433839092,0.462993297516657,1.98754241934158,1.60533569908471,0.589906984854231,1.55261178689809,0.5881,0.6613,12,0.5619,0.5977,41,0.888888888888889,0.777777777777778,8,148
"985","1332","2015","1328","2015_1328_1332",0.5,"1328_1332",0.482663555858293,0.462993297516657,1.24776463746874,1.06266326664692,0.589906984854231,1.55261178689809,0.587,0.6145,13,0.5619,0.5977,41,0.625,0.777777777777778,8.5,148
"986","1332","2015","1157","2015_1157_1332",0.5,"1157_1332",0.482817670985052,0.462993297516657,0.92438978325159,0.293641269991396,0.589906984854231,1.55261178689809,0.4488,0.5188,305,0.5619,0.5977,41,0.875,0.777777777777778,294,148
"987","1332","2015","1257","2015_1257_1332",0.5,"1257_1332",0.44438989211966,0.462993297516657,1.60630585531916,0.0439237741161585,0.589906984854231,1.55261178689809,0.5745,0.6089,19,0.5619,0.5977,41,0.5,0.777777777777778,5,148
"988","1332","2015","1138","2015_1138_1332",0.5,"1138_1332",0.475666801223273,0.462993297516657,2.080884718892,-0.0439119688316877,0.589906984854231,1.55261178689809,0.5412,0.5968,78,0.5619,0.5977,41,0.888888888888889,0.777777777777778,116.5,148
"989","1332","2015","1316","2015_1316_1332",0.5,"1316_1332",0.472645841257785,0.462993297516657,0.417731177272512,1.39949248152128,0.589906984854231,1.55261178689809,0.439,0.5065,323,0.5619,0.5977,41,0.888888888888889,0.777777777777778,324,148
"990","1332","2015","1246","2015_1246_1332",0.5,"1246_1332",0.195535662290117,0.462993297516657,2.81672622343726,0.406748629765302,0.589906984854231,1.55261178689809,0.5707,0.678,25,0.5619,0.5977,41,1,0.777777777777778,58.5,148
"991","1344","2015","1268","2015_1268_1344",0.5,"1268_1344",0.433169977437812,0.480723601365591,0.558514416298682,0.190755600434258,1.33858639084423,-0.582265366054273,0.5609,0.6262,45,0.5926,0.6077,5,0.875,0.625,46,77
"992","1344","2015","1261","2015_1261_1344",0.5,"1261_1344",0.474663323890384,0.480723601365591,1.65338842249079,0.494624896029574,1.33858639084423,-0.582265366054273,0.535,0.5658,86,0.5926,0.6077,5,0.625,0.625,35,77
"993","1344","2015","1264","2015_1264_1344",0.5,"1264_1344",0.498440418121308,0.480723601365591,0.966070499181888,-0.678655542491562,1.33858639084423,-0.582265366054273,0.4615,0.5038,275,0.5926,0.6077,5,0.777777777777778,0.625,184,77
"994","1344","2015","1172","2015_1172_1344",0.5,"1172_1344",0.437307898220389,0.480723601365591,0.378383441895954,3.76750111422477,1.33858639084423,-0.582265366054273,0.5237,0.5866,103,0.5926,0.6077,5,0.888888888888889,0.625,66,77
"995","1344","2015","1328","2015_1328_1344",0.5,"1328_1344",0.482663555858293,0.480723601365591,1.24776463746874,1.06266326664692,1.33858639084423,-0.582265366054273,0.587,0.6145,13,0.5926,0.6077,5,0.625,0.625,8.5,77
"996","1344","2015","1138","2015_1138_1344",0.5,"1138_1344",0.475666801223273,0.480723601365591,2.080884718892,-0.0439119688316877,1.33858639084423,-0.582265366054273,0.5412,0.5968,78,0.5926,0.6077,5,0.888888888888889,0.625,116.5,77
"997","1344","2015","1173","2015_1173_1344",0.5,"1173_1344",0.461230687981209,0.480723601365591,0.295008829669677,-0.0466472585389268,1.33858639084423,-0.582265366054273,0.5273,0.592,93,0.5926,0.6077,5,0.7,0.625,57,77
"998","1344","2015","1301","2015_1301_1344",0.5,"1301_1344",0.493559352006513,0.480723601365591,0.898160533039626,0.636889839837466,1.33858639084423,-0.582265366054273,0.5898,0.5799,9,0.5926,0.6077,5,0.75,0.625,79.5,77
"999","1344","2015","1153","2015_1153_1344",0.5,"1153_1344",0.476091202991438,0.480723601365591,-0.103133647879918,-0.411569620604073,1.33858639084423,-0.582265366054273,0.5516,0.5828,60,0.5926,0.6077,5,0.625,0.625,78,77
"1000","1344","2015","1129","2015_1129_1344",0.5,"1129_1344",0.448516258296998,0.480723601365591,-0.358778066940572,1.91604235108864,1.33858639084423,-0.582265366054273,0.5154,0.5798,117,0.5926,0.6077,5,0.777777777777778,0.625,150,77
"1001","1344","2015","1332","2015_1332_1344",0.5,"1332_1344",0.462993297516657,0.480723601365591,0.589906984854231,1.55261178689809,1.33858639084423,-0.582265366054273,0.5619,0.5977,41,0.5926,0.6077,5,0.777777777777778,0.625,148,77
"1002","1344","2015","1124","2015_1124_1344",0.5,"1124_1344",0.471154450051783,0.480723601365591,1.06376794234117,0.367713115153114,1.33858639084423,-0.582265366054273,0.6022,0.6299,3,0.5926,0.6077,5,0.666666666666667,0.625,36.5,77
"1003","1344","2015","1157","2015_1157_1344",0.5,"1157_1344",0.482817670985052,0.480723601365591,0.92438978325159,0.293641269991396,1.33858639084423,-0.582265366054273,0.4488,0.5188,305,0.5926,0.6077,5,0.875,0.625,294,77
"1004","1344","2015","1320","2015_1320_1344",0.5,"1320_1344",0.369877394601694,0.480723601365591,-0.845576888676535,0.856976632910695,1.33858639084423,-0.582265366054273,0.5167,0.6222,115,0.5926,0.6077,5,0.875,0.625,75.5,77
"1005","1344","2015","1217","2015_1217_1344",0.5,"1217_1344",0.458701868355348,0.480723601365591,0.288370004770286,-0.833186945346294,1.33858639084423,-0.582265366054273,0.5064,0.5697,137,0.5926,0.6077,5,0.777777777777778,0.625,240.5,77
"1006","1344","2015","1211","2015_1211_1344",0.5,"1211_1344",0.320023408466506,0.480723601365591,1.53699124077782,1.59611923367714,1.33858639084423,-0.582265366054273,0.5452,0.643,72,0.5926,0.6077,5,0.888888888888889,0.625,13.5,77
"1007","1344","2015","1181","2015_1181_1344",0.5,"1181_1344",0.365445433839092,0.480723601365591,1.98754241934158,1.60533569908471,1.33858639084423,-0.582265366054273,0.5881,0.6613,12,0.5926,0.6077,5,0.888888888888889,0.625,8,77
"1008","1344","2015","1112","2015_1112_1344",0.5,"1112_1344",0.389994664128782,0.480723601365591,2.7115223883102,-0.0637961053194179,1.33858639084423,-0.582265366054273,0.5713,0.6631,23,0.5926,0.6077,5,1,0.625,39.5,77
"1009","1344","2015","1234","2015_1234_1344",0.5,"1234_1344",0.475978163832279,0.480723601365591,1.30340353332211,-0.0779598426522309,1.33858639084423,-0.582265366054273,0.566,0.5782,34,0.5926,0.6077,5,0.666666666666667,0.625,88,77
"1010","1344","2015","1214","2015_1214_1344",0.5,"1214_1344",0.514359011319972,0.480723601365591,1.15986006629054,-0.97455023030369,1.33858639084423,-0.582265366054273,0.4346,0.4569,331,0.5926,0.6077,5,0.666666666666667,0.625,266.5,77
"1011","1344","2015","1207","2015_1207_1344",0.5,"1207_1344",0.486450298708187,0.480723601365591,1.09740287719466,-0.490764857906045,1.33858639084423,-0.582265366054273,0.5883,0.6036,11,0.5926,0.6077,5,0.714285714285714,0.625,55.5,77
"1012","1344","2015","1209","2015_1209_1344",0.5,"1209_1344",0.478834131968684,0.480723601365591,0.710188113632942,-0.178009116933828,1.33858639084423,-0.582265366054273,0.4998,0.5695,150,0.5926,0.6077,5,0.888888888888889,0.625,227,77
"1013","1344","2015","1139","2015_1139_1344",0.5,"1139_1344",0.483752334873705,0.480723601365591,1.31979984443973,-0.0345659095958911,1.33858639084423,-0.582265366054273,0.5672,0.5932,30,0.5926,0.6077,5,0.5,0.625,43,77
"1014","1344","2015","1248","2015_1248_1344",0.5,"1248_1344",0.502483625097725,0.480723601365591,-0.707717344348208,1.63927757772201,1.33858639084423,-0.582265366054273,0.489,0.5228,181,0.5926,0.6077,5,0.75,0.625,313,77
"1015","1344","2015","1257","2015_1257_1344",0.5,"1257_1344",0.44438989211966,0.480723601365591,1.60630585531916,0.0439237741161585,1.33858639084423,-0.582265366054273,0.5745,0.6089,19,0.5926,0.6077,5,0.5,0.625,5,77
"1016","1344","2015","1235","2015_1235_1344",0.5,"1235_1344",0.471921138879997,0.480723601365591,1.31227403994627,1.74702387592936,1.33858639084423,-0.582265366054273,0.5916,0.6353,6,0.5926,0.6077,5,0.8,0.625,113,77
"1017","1344","2015","1279","2015_1279_1344",0.5,"1279_1344",0.486864249818712,0.480723601365591,1.30925191979318,0.289000926251174,1.33858639084423,-0.582265366054273,0.5546,0.5654,52,0.5926,0.6077,5,0.444444444444444,0.625,92,77
"1018","1344","2015","1116","2015_1116_1344",0.5,"1116_1344",0.448679247427482,0.480723601365591,2.1837307868438,0.880016327631489,1.33858639084423,-0.582265366054273,0.5617,0.6123,42,0.5926,0.6077,5,0.7,0.625,121,77
"1019","1344","2015","1107","2015_1107_1344",0.5,"1107_1344",0.428548144119537,0.480723601365591,-0.0771664513996507,-0.138047179911353,1.33858639084423,-0.582265366054273,0.4572,0.5352,287,0.5926,0.6077,5,0.875,0.625,222.5,77
"1020","1344","2015","1231","2015_1231_1344",0.5,"1231_1344",0.496890278732554,0.480723601365591,0.62494298798475,2.33357488862919,1.33858639084423,-0.582265366054273,0.5687,0.5652,27,0.5926,0.6077,5,0.375,0.625,200.5,77
"1021","1344","2015","1208","2015_1208_1344",0.5,"1208_1344",0.478554998497714,0.480723601365591,1.17966368387909,-0.930259415717173,1.33858639084423,-0.582265366054273,0.5632,0.582,39,0.5926,0.6077,5,0.555555555555556,0.625,176,77
"1022","1344","2015","1329","2015_1329_1344",0.5,"1329_1344",0.496446661069125,0.480723601365591,-0.248166286318697,0.129644798839225,1.33858639084423,-0.582265366054273,0.5796,0.5716,17,0.5926,0.6077,5,0.142857142857143,0.625,25,77
"1023","1344","2015","1314","2015_1314_1344",0.5,"1314_1344",0.479196948853885,0.480723601365591,2.56831517995003,0.362553786129861,1.33858639084423,-0.582265366054273,0.6129,0.6273,2,0.5926,0.6077,5,0.545454545454545,0.625,1,77
"1024","1344","2015","1295","2015_1295_1344",0.5,"1295_1344",0.485609924397519,0.480723601365591,-0.650036047359359,0.411625075831055,1.33858639084423,-0.582265366054273,0.4662,0.5392,260,0.5926,0.6077,5,0.75,0.625,73,77
"1025","1344","2015","1308","2015_1308_1344",0.5,"1308_1344",0.446493732334445,0.480723601365591,1.25607396754015,-1.03051784002964,1.33858639084423,-0.582265366054273,0.4759,0.5333,223,0.5926,0.6077,5,1,0.625,125.5,77
"1026","1344","2015","1140","2015_1140_1344",0.5,"1140_1344",0.468356399876197,0.480723601365591,2.13870637864237,1.17989553392214,1.33858639084423,-0.582265366054273,0.5451,0.5848,74,0.5926,0.6077,5,0.875,0.625,31.5,77
"1027","1344","2015","1246","2015_1246_1344",0.5,"1246_1344",0.195535662290117,0.480723601365591,2.81672622343726,0.406748629765302,1.33858639084423,-0.582265366054273,0.5707,0.678,25,0.5926,0.6077,5,1,0.625,58.5,77
"1028","1344","2015","1242","2015_1242_1344",0.5,"1242_1344",0.457548637810785,0.480723601365591,1.56240534875969,-0.46204720586541,1.33858639084423,-0.582265366054273,0.6269,0.6687,1,0.5926,0.6077,5,0.6,0.625,11,77
"1029","1344","2015","1277","2015_1277_1344",0.5,"1277_1344",0.485780566598052,0.480723601365591,0.539469545370313,1.58914645892991,1.33858639084423,-0.582265366054273,0.5906,0.607,7,0.5926,0.6077,5,0.7,0.625,5,77
"1030","1344","2015","1316","2015_1316_1344",0.5,"1316_1344",0.472645841257785,0.480723601365591,0.417731177272512,1.39949248152128,1.33858639084423,-0.582265366054273,0.439,0.5065,323,0.5926,0.6077,5,0.888888888888889,0.625,324,77
"1031","1344","2015","1326","2015_1326_1344",0.5,"1326_1344",0.483707773214145,0.480723601365591,1.38974336062902,1.47543126838733,1.33858639084423,-0.582265366054273,0.5482,0.5798,69,0.5926,0.6077,5,0.5,0.625,32,77
"1032","1344","2015","1186","2015_1186_1344",0.5,"1186_1344",0.472624387727066,0.480723601365591,0.533470752803599,2.38949171484468,1.33858639084423,-0.582265366054273,0.4792,0.5557,212,0.5926,0.6077,5,0.727272727272727,0.625,243.5,77
"1033","1344","2015","1318","2015_1318_1344",0.5,"1318_1344",0.494404441078703,0.480723601365591,0.0206782355697216,-0.260035669644553,1.33858639084423,-0.582265366054273,0.4891,0.5434,180,0.5926,0.6077,5,0.777777777777778,0.625,107,77
"1034","1344","2015","1125","2015_1125_1344",0.5,"1125_1344",0.47087649165919,0.480723601365591,-0.456557682164201,2.37008279058229,1.33858639084423,-0.582265366054273,0.4703,0.5324,247,0.5926,0.6077,5,1,0.625,145,77
"1035","1344","2015","1323","2015_1323_1344",0.5,"1323_1344",0.43072350843805,0.480723601365591,0.676936335924525,2.19940053305133,1.33858639084423,-0.582265366054273,0.5435,0.616,77,0.5926,0.6077,5,0.875,0.625,47.5,77
"1036","1345","2015","1295","2015_1295_1345",0.5,"1295_1345",0.485609924397519,0.491716240575818,-0.650036047359359,0.411625075831055,1.13345565841545,-0.203767615052019,0.4662,0.5392,260,0.5531,0.5677,59,0.75,0.666666666666667,73,16
"1037","1345","2015","1125","2015_1125_1345",0.5,"1125_1345",0.47087649165919,0.491716240575818,-0.456557682164201,2.37008279058229,1.13345565841545,-0.203767615052019,0.4703,0.5324,247,0.5531,0.5677,59,1,0.666666666666667,145,16
"1038","1345","2015","1211","2015_1211_1345",0.5,"1211_1345",0.320023408466506,0.491716240575818,1.53699124077782,1.59611923367714,1.13345565841545,-0.203767615052019,0.5452,0.643,72,0.5531,0.5677,59,0.888888888888889,0.666666666666667,13.5,16
"1039","1345","2015","1173","2015_1173_1345",0.5,"1173_1345",0.461230687981209,0.491716240575818,0.295008829669677,-0.0466472585389268,1.13345565841545,-0.203767615052019,0.5273,0.592,93,0.5531,0.5677,59,0.7,0.666666666666667,57,16
"1040","1345","2015","1153","2015_1153_1345",0.5,"1153_1345",0.476091202991438,0.491716240575818,-0.103133647879918,-0.411569620604073,1.13345565841545,-0.203767615052019,0.5516,0.5828,60,0.5531,0.5677,59,0.625,0.666666666666667,78,16
"1041","1345","2015","1268","2015_1268_1345",0.5,"1268_1345",0.433169977437812,0.491716240575818,0.558514416298682,0.190755600434258,1.13345565841545,-0.203767615052019,0.5609,0.6262,45,0.5531,0.5677,59,0.875,0.666666666666667,46,16
"1042","1345","2015","1214","2015_1214_1345",0.5,"1214_1345",0.514359011319972,0.491716240575818,1.15986006629054,-0.97455023030369,1.13345565841545,-0.203767615052019,0.4346,0.4569,331,0.5531,0.5677,59,0.666666666666667,0.666666666666667,266.5,16
"1043","1345","2015","1248","2015_1248_1345",0.5,"1248_1345",0.502483625097725,0.491716240575818,-0.707717344348208,1.63927757772201,1.13345565841545,-0.203767615052019,0.489,0.5228,181,0.5531,0.5677,59,0.75,0.666666666666667,313,16
"1044","1345","2015","1314","2015_1314_1345",0.5,"1314_1345",0.479196948853885,0.491716240575818,2.56831517995003,0.362553786129861,1.13345565841545,-0.203767615052019,0.6129,0.6273,2,0.5531,0.5677,59,0.545454545454545,0.666666666666667,1,16
"1045","1345","2015","1140","2015_1140_1345",0.5,"1140_1345",0.468356399876197,0.491716240575818,2.13870637864237,1.17989553392214,1.13345565841545,-0.203767615052019,0.5451,0.5848,74,0.5531,0.5677,59,0.875,0.666666666666667,31.5,16
"1046","1345","2015","1207","2015_1207_1345",0.5,"1207_1345",0.486450298708187,0.491716240575818,1.09740287719466,-0.490764857906045,1.13345565841545,-0.203767615052019,0.5883,0.6036,11,0.5531,0.5677,59,0.714285714285714,0.666666666666667,55.5,16
"1047","1345","2015","1318","2015_1318_1345",0.5,"1318_1345",0.494404441078703,0.491716240575818,0.0206782355697216,-0.260035669644553,1.13345565841545,-0.203767615052019,0.4891,0.5434,180,0.5531,0.5677,59,0.777777777777778,0.666666666666667,107,16
"1048","1345","2015","1217","2015_1217_1345",0.5,"1217_1345",0.458701868355348,0.491716240575818,0.288370004770286,-0.833186945346294,1.13345565841545,-0.203767615052019,0.5064,0.5697,137,0.5531,0.5677,59,0.777777777777778,0.666666666666667,240.5,16
"1049","1345","2015","1301","2015_1301_1345",0.5,"1301_1345",0.493559352006513,0.491716240575818,0.898160533039626,0.636889839837466,1.13345565841545,-0.203767615052019,0.5898,0.5799,9,0.5531,0.5677,59,0.75,0.666666666666667,79.5,16
"1050","1345","2015","1308","2015_1308_1345",0.5,"1308_1345",0.446493732334445,0.491716240575818,1.25607396754015,-1.03051784002964,1.13345565841545,-0.203767615052019,0.4759,0.5333,223,0.5531,0.5677,59,1,0.666666666666667,125.5,16
"1051","1345","2015","1264","2015_1264_1345",0.5,"1264_1345",0.498440418121308,0.491716240575818,0.966070499181888,-0.678655542491562,1.13345565841545,-0.203767615052019,0.4615,0.5038,275,0.5531,0.5677,59,0.777777777777778,0.666666666666667,184,16
"1052","1345","2015","1112","2015_1112_1345",0.5,"1112_1345",0.389994664128782,0.491716240575818,2.7115223883102,-0.0637961053194179,1.13345565841545,-0.203767615052019,0.5713,0.6631,23,0.5531,0.5677,59,1,0.666666666666667,39.5,16
"1053","1345","2015","1209","2015_1209_1345",0.5,"1209_1345",0.478834131968684,0.491716240575818,0.710188113632942,-0.178009116933828,1.13345565841545,-0.203767615052019,0.4998,0.5695,150,0.5531,0.5677,59,0.888888888888889,0.666666666666667,227,16
"1054","1345","2015","1320","2015_1320_1345",0.5,"1320_1345",0.369877394601694,0.491716240575818,-0.845576888676535,0.856976632910695,1.13345565841545,-0.203767615052019,0.5167,0.6222,115,0.5531,0.5677,59,0.875,0.666666666666667,75.5,16
